"","gene_id","NK1.count.txt","NK2.count.txt","T4.count.txt","T5.count.txt","T6.count.txt","symbols"
"40729","ENSG00000252977",0,0,0,0,0,"RNA5SP70"
"40730","ENSG00000252978",0,0,0,0,0,"RN7SKP183"
"40731","ENSG00000252979",0,0,0,0,0,"RNU6-165P"
"40732","ENSG00000252980",0,0,0,0,0,"RNU6-367P"
"40733","ENSG00000252982",2,0,3,0,0,"RN7SKP234"
"40734","ENSG00000252983",0,0,0,0,0,"RNU7-35P"
"40735","ENSG00000252984",1,0,0,0,0,"RNU6-844P"
"40736","ENSG00000252985",0,6,7,3,21,NA
"40737","ENSG00000252987",0,2,0,0,0,"RNA5SP66"
"40738","ENSG00000252988",0,0,0,0,0,"RNU6-111P"
"40739","ENSG00000252989",1,0,1,0,0,NA
"40740","ENSG00000252990",0,0,0,0,0,"RNU1-54P"
"40741","ENSG00000252991",1,0,0,0,0,"RNU6-1073P"
"40742","ENSG00000252992",0,1,0,2,0,NA
"40743","ENSG00000252993",1,0,0,0,0,NA
"40744","ENSG00000252994",4,1,1,0,0,"RNU6-1231P"
"40745","ENSG00000252995",0,1,0,1,0,"RNU6-667P"
"40746","ENSG00000252996",2,0,0,1,1,"RNU6-1315P"
"40747","ENSG00000252998",0,0,0,0,0,"RNU6-889P"
"40748","ENSG00000252999",0,0,0,0,0,"RNA5SP380"
"40749","ENSG00000253000",0,1,0,0,0,"RNU1-45P"
"40750","ENSG00000253001",1,0,1,1,2,"RN7SKP105"
"40751","ENSG00000253003",1,0,0,0,0,"RNU6-1261P"
"40752","ENSG00000253005",2,2,3,0,0,"RNU6-176P"
"40753","ENSG00000253006",2,5,2,1,1,"RN7SKP283"
"40754","ENSG00000253007",0,0,0,0,0,"SNORA50B"
"40755","ENSG00000253008",1,0,2,3,2,"MIR2355"
"40756","ENSG00000253010",0,0,0,0,0,"RN7SKP256"
"40757","ENSG00000253013",2,1,9,1,10,NA
"40758","ENSG00000253015",0,1,0,0,0,"RN7SKP64"
"40759","ENSG00000253016",0,0,0,0,0,NA
"40760","ENSG00000253019",0,0,4,2,1,"RN7SKP35"
"40761","ENSG00000253020",0,0,0,0,0,"RN7SKP40"
"40762","ENSG00000253021",0,0,0,0,0,"RNU6-902P"
"40763","ENSG00000253022",1,1,0,0,0,"RNU6-731P"
"40764","ENSG00000253023",1,0,0,1,0,"RNU7-156P"
"40765","ENSG00000253024",3,0,0,0,0,"RNU6-1238P"
"40766","ENSG00000253025",2,0,0,0,0,"RNU2-12P"
"40767","ENSG00000253026",0,0,0,0,0,"RNU6-464P"
"40768","ENSG00000253027",2,1,0,0,0,NA
"40769","ENSG00000253028",2,0,1,0,0,NA
"40770","ENSG00000253030",0,2,2,0,0,"MIR2116"
"40771","ENSG00000253031",0,0,0,0,0,"RNA5SP291"
"40772","ENSG00000253032",0,1,0,0,2,"RNU6-299P"
"40773","ENSG00000253035",4,1,0,2,0,"RNU4ATAC5P"
"40774","ENSG00000253038",1,0,0,0,0,"RNU6-706P"
"40775","ENSG00000253039",0,2,0,0,0,"RNA5SP47"
"40776","ENSG00000253040",0,0,0,0,0,"RNA5SP454"
"40777","ENSG00000253041",0,0,0,0,0,NA
"40778","ENSG00000253042",0,0,0,1,0,NA
"40779","ENSG00000253043",5,12,12,0,5,"RNU7-181P"
"40780","ENSG00000253047",7,3,0,5,5,NA
"40781","ENSG00000253048",1,5,0,0,0,"RNU4-60P"
"40782","ENSG00000253049",1,1,0,0,0,NA
"40783","ENSG00000253051",0,0,0,0,0,"SNORA31B"
"40784","ENSG00000253053",1,0,0,0,0,"RN7SKP289"
"40785","ENSG00000253054",1,7,2,1,2,"RNU7-77P"
"40786","ENSG00000253055",0,0,0,0,0,"RNA5SP415"
"40787","ENSG00000253056",0,0,0,0,0,"RNU7-128P"
"40788","ENSG00000253057",0,1,1,0,4,"RN7SKP57"
"40789","ENSG00000253058",3,0,0,2,0,"RNA5SP437"
"40790","ENSG00000253059",0,0,0,0,0,NA
"40791","ENSG00000253060",0,0,0,0,0,NA
"40792","ENSG00000253063",0,0,0,0,0,"RNU6-494P"
"40793","ENSG00000253064",0,0,0,0,0,"RNU6-711P"
"40794","ENSG00000253065",0,0,0,0,0,NA
"40795","ENSG00000253066",1,0,0,0,0,"RNU6-709P"
"40796","ENSG00000253067",0,0,0,0,0,NA
"40797","ENSG00000253070",0,0,0,0,0,"RNU6-794P"
"40798","ENSG00000253072",0,1,0,0,0,NA
"40799","ENSG00000253073",0,0,0,0,0,"RN7SKP295"
"40800","ENSG00000253074",0,0,0,0,0,"RNU6-586P"
"40801","ENSG00000253075",0,1,1,3,5,"RN7SKP92"
"40802","ENSG00000253077",0,0,0,0,0,"RNA5SP169"
"40803","ENSG00000253078",1,1,0,0,0,"RNU6-1116P"
"40804","ENSG00000253079",1,0,0,0,0,NA
"40805","ENSG00000253080",1,0,0,0,0,"RNA5SP373"
"40806","ENSG00000253081",0,0,0,0,0,"RNU4ATAC17P"
"40807","ENSG00000253083",0,0,0,0,0,"RNA5SP106"
"40808","ENSG00000253084",1,1,0,0,0,NA
"40809","ENSG00000253085",3,0,0,1,0,NA
"40810","ENSG00000253086",0,0,0,0,0,NA
"40811","ENSG00000253087",0,0,0,0,0,"RNU6-1174P"
"40812","ENSG00000253088",1,1,1,0,0,NA
"40813","ENSG00000253089",1,0,1,0,0,"RNU1-104P"
"40814","ENSG00000253090",0,0,0,0,0,NA
"40815","ENSG00000253092",1,1,5,1,6,NA
"40816","ENSG00000253093",0,0,0,0,0,"RNA5SP179"
"40817","ENSG00000253094",0,0,0,0,0,NA
"40818","ENSG00000253096",0,1,0,1,0,NA
"40819","ENSG00000253097",0,0,0,1,0,"RNU2-19P"
"40820","ENSG00000253098",0,0,0,0,0,"RNU7-161P"
"40821","ENSG00000253099",0,0,0,1,0,"RNU2-60P"
"40822","ENSG00000253100",7,2,4,3,0,NA
"40823","ENSG00000253102",3,1,1,2,2,NA
"40824","ENSG00000253103",7,3,2,2,0,"LINC01609"
"40825","ENSG00000253104",1,3,5,1,9,NA
"40826","ENSG00000253105",1,1,4,12,4,NA
"40827","ENSG00000253106",36,53,35,24,33,NA
"40828","ENSG00000253107",1,0,0,1,0,"LOC100132280"
"40829","ENSG00000253108",2,0,0,0,0,NA
"40830","ENSG00000253109",2,0,0,0,0,"RPL12P22"
"40831","ENSG00000253110",1,1,0,0,0,NA
"40832","ENSG00000253111",5,3,0,1,2,NA
"40833","ENSG00000253112",3,0,0,0,0,NA
"40834","ENSG00000253114",2,1,0,0,0,NA
"40835","ENSG00000253115",1,6,0,1,1,NA
"40836","ENSG00000253116",4,0,0,0,0,NA
"40837","ENSG00000253117",0,0,1,0,0,"OC90"
"40838","ENSG00000253118",1,0,0,0,0,NA
"40839","ENSG00000253119",1,2,0,0,0,"HNRNPA3P7"
"40840","ENSG00000253120",0,0,0,1,0,NA
"40841","ENSG00000253121",1,4,0,0,0,NA
"40842","ENSG00000253122",2,1,0,0,0,NA
"40843","ENSG00000253123",13,4,0,7,1,"LOC100507403"
"40844","ENSG00000253124",1,2,2,0,0,NA
"40845","ENSG00000253125",6,2,9,2,0,NA
"40846","ENSG00000253126",1,0,1,1,0,NA
"40847","ENSG00000253127",0,0,0,0,0,"IGKV2D-36"
"40848","ENSG00000253130",0,4,1,0,0,NA
"40849","ENSG00000253131",0,0,0,1,0,"IGHV7-56"
"40850","ENSG00000253132",0,0,0,0,0,"IGHV3-62"
"40851","ENSG00000253133",9,13,8,8,5,NA
"40852","ENSG00000253134",0,0,1,0,0,NA
"40853","ENSG00000253135",1,0,0,0,0,NA
"40854","ENSG00000253137",3,0,2,1,0,"PSMC2P2"
"40855","ENSG00000253138",6,6,2,1,0,"LINC00967"
"40856","ENSG00000253139",0,2,0,2,0,NA
"40857","ENSG00000253140",4,7,0,0,0,NA
"40858","ENSG00000253141",10,8,3,4,6,NA
"40859","ENSG00000253142",3,0,1,0,0,NA
"40860","ENSG00000253143",2,0,0,0,0,NA
"40861","ENSG00000253144",2,4,6,16,14,NA
"40862","ENSG00000253146",1,3,0,2,0,"CIR1P1"
"40863","ENSG00000253147",1,0,1,0,0,"LOC102467222"
"40864","ENSG00000253148",4,0,1,0,0,"RGS21"
"40865","ENSG00000253149",0,1,0,0,0,"IGHVII-28-1"
"40866","ENSG00000253152",1,0,0,0,0,"IGLV3-17"
"40867","ENSG00000253153",0,0,1,0,0,NA
"40868","ENSG00000253154",7,2,1,3,0,NA
"40869","ENSG00000253155",2,0,1,1,0,"RPL26P18"
"40870","ENSG00000253156",0,0,2,0,2,"H2AZP7"
"40871","ENSG00000253158",0,0,1,0,0,NA
"40872","ENSG00000253159",25,68,82,41,74,"PCDHGA12"
"40873","ENSG00000253160",1,0,0,0,0,"LOC100420403"
"40874","ENSG00000253161",3,23,1,2,12,NA
"40875","ENSG00000253162",2,0,4,1,0,NA
"40876","ENSG00000253163",3,0,0,1,0,NA
"40877","ENSG00000253164",1,2,1,1,0,NA
"40878","ENSG00000253165",3,1,1,0,0,"LOC101927798"
"40879","ENSG00000253166",1,7,3,2,1,NA
"40880","ENSG00000253167",2,3,0,1,0,"WASHC5-AS1"
"40881","ENSG00000253168",0,4,0,0,2,NA
"40882","ENSG00000253169",0,0,0,0,0,"IGHVII-65-1"
"40883","ENSG00000253170",0,0,0,0,0,NA
"40884","ENSG00000253171",4,0,0,3,1,NA
"40885","ENSG00000253172",0,0,0,1,0,NA
"40886","ENSG00000253173",1,1,1,4,2,NA
"40887","ENSG00000253174",9,2,1,3,0,NA
"40888","ENSG00000253175",3,2,2,3,3,"LOC100286997"
"40889","ENSG00000253176",0,0,1,0,0,"LOC100130612"
"40890","ENSG00000253177",4,0,0,1,8,"LOC101926956"
"40891","ENSG00000253178",0,2,0,0,0,NA
"40892","ENSG00000253179",0,0,0,0,0,"CALCP"
"40893","ENSG00000253180",6,12,14,5,9,NA
"40894","ENSG00000253181",0,4,0,1,0,NA
"40895","ENSG00000253182",0,0,2,0,0,NA
"40896","ENSG00000253183",5,4,4,1,0,"ST13P17"
"40897","ENSG00000253184",2,0,0,0,0,NA
"40898","ENSG00000253186",0,0,0,0,0,NA
"40899","ENSG00000253187",9,2,8,10,21,"HOXA10-AS"
"40900","ENSG00000253188",3,2,1,0,0,"TRBV6-7"
"40901","ENSG00000253189",2,0,0,0,0,NA
"40902","ENSG00000253190",12,23,17,18,23,NA
"40903","ENSG00000253191",0,0,1,0,0,"IGKV1D-32"
"40904","ENSG00000253194",3,4,3,1,0,NA
"40905","ENSG00000253195",3,0,0,0,0,NA
"40906","ENSG00000253196",1,1,0,0,0,NA
"40907","ENSG00000253197",0,0,1,3,2,NA
"40908","ENSG00000253198",0,0,0,0,0,NA
"40909","ENSG00000253199",3,6,4,0,0,"LINC02153"
"40910","ENSG00000253200",13,35,29,15,17,NA
"40911","ENSG00000253202",0,2,0,0,0,NA
"40912","ENSG00000253203",0,0,0,0,0,"GUSBP3"
"40913","ENSG00000253204",0,0,1,6,1,NA
"40914","ENSG00000253205",8,2,2,1,0,NA
"40915","ENSG00000253206",0,0,0,0,0,NA
"40916","ENSG00000253207",0,0,0,0,0,NA
"40917","ENSG00000253208",1,0,3,6,8,"PSME2P5"
"40918","ENSG00000253209",0,0,0,0,0,"IGHV3-65"
"40919","ENSG00000253210",17,14,18,4,11,NA
"40920","ENSG00000253213",5,5,5,7,7,NA
"40921","ENSG00000253214",5,11,8,8,7,"LOC105375924"
"40922","ENSG00000253215",1,0,0,1,0,NA
"40923","ENSG00000253216",0,0,1,0,0,NA
"40924","ENSG00000253217",5,0,2,3,0,NA
"40925","ENSG00000253218",7,16,16,9,24,NA
"40926","ENSG00000253219",2,2,1,1,0,"KRT18P41"
"40927","ENSG00000253220",5,1,2,0,0,NA
"40928","ENSG00000253223",4,3,4,2,1,"LOC100288001"
"40929","ENSG00000253224",1,0,1,0,0,NA
"40930","ENSG00000253225",2,0,0,0,0,NA
"40931","ENSG00000253226",1,1,0,2,0,NA
"40932","ENSG00000253227",5,7,4,0,1,NA
"40933","ENSG00000253228",0,0,1,0,0,NA
"40934","ENSG00000253229",0,0,0,3,0,"HIGD1AP6"
"40935","ENSG00000253230",24,12,19,15,9,"MIR124-1HG"
"40936","ENSG00000253231",0,0,1,0,0,"COX6CP8"
"40937","ENSG00000253232",0,0,0,0,0,NA
"40938","ENSG00000253233",1,1,0,0,1,NA
"40939","ENSG00000253234",1,0,0,1,0,NA
"40940","ENSG00000253235",7,0,0,1,0,NA
"40941","ENSG00000253236",3,0,1,0,0,NA
"40942","ENSG00000253237",0,0,0,0,0,NA
"40943","ENSG00000253238",18,9,8,3,0,NA
"40944","ENSG00000253239",0,0,0,1,0,"IGLVI-70"
"40945","ENSG00000253240",0,0,2,0,0,"IGHV3-36"
"40946","ENSG00000253241",0,3,1,0,0,"IGHV3-50"
"40947","ENSG00000253242",1,0,0,0,0,NA
"40948","ENSG00000253244",3,0,1,0,0,NA
"40949","ENSG00000253245",3,0,3,3,0,"MTND1P36"
"40950","ENSG00000253247",1,0,0,0,0,"IGHV3-76"
"40951","ENSG00000253250",14,33,20,21,28,"C8orf88"
"40952","ENSG00000253251",8,44,33,14,38,"SHLD3"
"40953","ENSG00000253252",0,0,2,1,0,NA
"40954","ENSG00000253256",2,1,0,2,0,NA
"40955","ENSG00000253257",0,1,1,2,2,NA
"40956","ENSG00000253258",2,3,0,1,0,NA
"40957","ENSG00000253259",3,0,2,0,0,NA
"40958","ENSG00000253260",4,0,0,0,0,NA
"40959","ENSG00000253261",6,3,0,2,0,NA
"40960","ENSG00000253262",0,0,0,0,0,NA
"40961","ENSG00000253263",9,14,10,2,5,NA
"40962","ENSG00000253265",1,1,0,0,0,NA
"40963","ENSG00000253266",1,7,2,2,0,NA
"40964","ENSG00000253267",4,4,1,2,0,"DLGAP2-AS1"
"40965","ENSG00000253269",0,0,0,0,0,NA
"40966","ENSG00000253270",4,0,1,1,0,NA
"40967","ENSG00000253271",0,0,0,0,0,NA
"40968","ENSG00000253273",0,0,1,0,0,NA
"40969","ENSG00000253274",0,0,0,0,0,"IGHV1-67"
"40970","ENSG00000253275",1,0,0,0,0,NA
"40971","ENSG00000253276",90,260,285,112,185,"CCDC71L"
"40972","ENSG00000253278",4,0,0,3,0,"IGKV2-10"
"40973","ENSG00000253279",6,1,1,3,0,"LINC02209"
"40974","ENSG00000253280",1,0,0,1,0,NA
"40975","ENSG00000253281",2,3,2,0,0,"LOC101929528"
"40976","ENSG00000253282",5,0,1,0,2,NA
"40977","ENSG00000253283",2,1,0,0,0,"LOC100422614"
"40978","ENSG00000253284",149,541,203,286,374,NA
"40979","ENSG00000253286",4,1,1,0,0,NA
"40980","ENSG00000253287",4,4,1,1,0,NA
"40981","ENSG00000253288",17,0,7,6,0,NA
"40982","ENSG00000253290",0,0,1,1,2,NA
"40983","ENSG00000253291",4,0,1,0,0,"TRBV7-7"
"40984","ENSG00000253292",2,0,0,1,0,"MIOXP1"
"40985","ENSG00000253293",21,47,86,108,174,"HOXA10"
"40986","ENSG00000253294",0,0,2,0,0,NA
"40987","ENSG00000253295",3,3,10,1,0,"LOC101928093"
"40988","ENSG00000253297",2,0,1,0,2,NA
"40989","ENSG00000253298",2,5,4,4,0,"LINC01845"
"40990","ENSG00000253299",0,0,0,0,0,NA
"40991","ENSG00000253300",6,6,0,0,0,NA
"40992","ENSG00000253301",19,9,10,9,5,"LINC01606"
"40993","ENSG00000253302",8,2,2,0,2,"STAU2-AS1"
"40994","ENSG00000253303",0,0,0,0,0,"IGHVIII-82"
"40995","ENSG00000253304",24,61,36,34,60,"TMEM200B"
"40996","ENSG00000253305",73,241,140,138,280,"PCDHGB6"
"40997","ENSG00000253307",9,52,13,5,10,NA
"40998","ENSG00000253308",0,1,1,0,1,NA
"40999","ENSG00000253309",6,6,11,2,588,"SERPINE3"
"41000","ENSG00000253310",0,0,1,1,0,"IGHVIII-76-1"
"41001","ENSG00000253311",21,10,4,3,2,"LINC01847"
"41002","ENSG00000253312",0,0,0,0,0,NA
"41003","ENSG00000253313",18,22,28,8,44,"C1orf210"
"41004","ENSG00000253314",11,5,5,4,0,"LINC00293"
"41005","ENSG00000253315",0,1,0,0,0,"LINC01932"
"41006","ENSG00000253317",1,2,2,3,2,NA
"41007","ENSG00000253318",1,1,0,2,0,NA
"41008","ENSG00000253319",0,0,0,0,0,NA
"41009","ENSG00000253320",59,69,62,58,85,NA
"41010","ENSG00000253321",0,0,1,0,0,NA
"41011","ENSG00000253322",0,1,1,1,0,NA
"41012","ENSG00000253325",0,0,0,0,0,"IGHV7-34-1"
"41013","ENSG00000253326",0,0,3,2,1,NA
"41014","ENSG00000253327",6,8,3,3,3,"RAD21-AS1"
"41015","ENSG00000253328",2,1,0,1,1,"SUMO2P19"
"41016","ENSG00000253329",1,1,1,0,0,NA
"41017","ENSG00000253330",2,0,2,6,3,NA
"41018","ENSG00000253331",1,1,0,0,0,NA
"41019","ENSG00000253332",0,0,1,0,0,NA
"41020","ENSG00000253333",0,1,0,0,0,NA
"41021","ENSG00000253334",5,4,3,0,0,NA
"41022","ENSG00000253335",2,1,0,0,0,NA
"41023","ENSG00000253336",2,11,12,3,2,"LOC392266"
"41024","ENSG00000253338",1,0,0,0,0,NA
"41025","ENSG00000253339",3,3,2,2,0,NA
"41026","ENSG00000253340",0,1,0,0,0,NA
"41027","ENSG00000253341",6,8,12,17,6,NA
"41028","ENSG00000253342",1,0,2,0,0,NA
"41029","ENSG00000253343",0,0,0,0,0,NA
"41030","ENSG00000253344",3,0,1,0,0,NA
"41031","ENSG00000253345",0,0,1,0,0,"IGHVII-22-1"
"41032","ENSG00000253346",0,0,0,1,0,NA
"41033","ENSG00000253347",10,15,15,17,16,NA
"41034","ENSG00000253348",6,4,3,0,0,NA
"41035","ENSG00000253349",1,1,3,1,0,"COX6B1P6"
"41036","ENSG00000253351",1,3,2,1,0,"LINC01298"
"41037","ENSG00000253352",865,2625,2354,1850,3618,"TUG1"
"41038","ENSG00000253354",5,4,0,0,0,NA
"41039","ENSG00000253355",4,4,4,0,0,NA
"41040","ENSG00000253356",1,1,4,0,2,NA
"41041","ENSG00000253357",7,0,6,6,1,NA
"41042","ENSG00000253358",0,0,0,0,0,NA
"41043","ENSG00000253359",0,2,0,0,0,"IGHV3-37"
"41044","ENSG00000253361",30,24,28,4,7,NA
"41045","ENSG00000253362",3,3,1,1,0,NA
"41046","ENSG00000253363",8,1,3,1,1,NA
"41047","ENSG00000253364",3,1,2,0,0,NA
"41048","ENSG00000253365",0,1,0,0,0,"IGKV1D-22"
"41049","ENSG00000253366",2,6,2,2,2,NA
"41050","ENSG00000253367",0,0,1,0,0,"IGHVIII-25-1"
"41051","ENSG00000253368",22,43,78,46,221,"TRNP1"
"41052","ENSG00000253369",5,7,12,3,0,NA
"41053","ENSG00000253370",0,0,0,0,0,NA
"41054","ENSG00000253372",13,23,30,16,28,NA
"41055","ENSG00000253373",3,0,1,1,0,NA
"41056","ENSG00000253374",2,0,0,0,0,NA
"41057","ENSG00000253376",5,1,1,0,0,NA
"41058","ENSG00000253377",3,4,4,3,3,NA
"41059","ENSG00000253380",1,0,0,0,0,"LOC100507464"
"41060","ENSG00000253381",0,0,0,0,0,NA
"41061","ENSG00000253382",2,0,1,0,1,NA
"41062","ENSG00000253383",2,0,0,0,0,NA
"41063","ENSG00000253384",6,1,1,1,0,NA
"41064","ENSG00000253385",3,2,0,0,0,NA
"41065","ENSG00000253386",0,0,0,1,0,"IGHVII-49-1"
"41066","ENSG00000253387",0,0,0,0,0,"IGHVIII-5-1"
"41067","ENSG00000253388",0,0,2,0,0,NA
"41068","ENSG00000253389",4,2,0,1,2,NA
"41069","ENSG00000253390",12,4,2,3,2,"ENTPD4-DT"
"41070","ENSG00000253391",1,0,0,0,0,NA
"41071","ENSG00000253392",21,15,14,7,14,NA
"41072","ENSG00000253393",0,1,0,0,1,"RANP9"
"41073","ENSG00000253394",52,17,26,6,3,"LINC00534"
"41074","ENSG00000253395",5,7,7,1,1,NA
"41075","ENSG00000253396",4,0,0,0,0,"LOC105379391"
"41076","ENSG00000253397",1,0,0,1,1,NA
"41077","ENSG00000253398",2,0,0,1,0,NA
"41078","ENSG00000253399",1,9,3,3,3,NA
"41079","ENSG00000253400",0,0,0,0,0,NA
"41080","ENSG00000253401",2,0,0,0,0,NA
"41081","ENSG00000253403",2,0,0,1,0,NA
"41082","ENSG00000253404",0,2,3,0,2,"CTNNA1-AS1"
"41083","ENSG00000253405",4,0,6,3,2,"EVX1-AS"
"41084","ENSG00000253406",14,4,2,0,1,NA
"41085","ENSG00000253407",2,0,0,0,0,NA
"41086","ENSG00000253408",13,7,10,4,1,NA
"41087","ENSG00000253409",0,0,0,0,0,"TRBV7-4"
"41088","ENSG00000253410",0,0,1,0,0,NA
"41089","ENSG00000253412",0,1,0,0,0,"IGHVIII-13-1"
"41090","ENSG00000253413",0,0,0,0,0,NA
"41091","ENSG00000253414",1,18,5,4,7,"LINC01605"
"41092","ENSG00000253415",0,2,0,0,0,NA
"41093","ENSG00000253416",0,4,1,5,0,NA
"41094","ENSG00000253417",0,0,4,2,0,"LINC02159"
"41095","ENSG00000253418",0,0,0,0,0,"SNX18P27"
"41096","ENSG00000253420",1,0,0,2,0,NA
"41097","ENSG00000253421",1,0,2,0,0,NA
"41098","ENSG00000253422",2,0,0,0,0,NA
"41099","ENSG00000253423",1,0,1,1,0,"LOC100533622"
"41100","ENSG00000253424",0,1,0,2,0,NA
"41101","ENSG00000253425",0,0,0,0,0,"HSPA8P13"
"41102","ENSG00000253427",0,1,0,0,0,NA
"41103","ENSG00000253428",1,1,0,0,0,"LINC01942"
"41104","ENSG00000253429",1,0,0,1,0,NA
"41105","ENSG00000253430",5,35,17,11,5,NA
"41106","ENSG00000253431",0,1,1,1,0,"SRPK2P"
"41107","ENSG00000253432",0,0,0,0,0,NA
"41108","ENSG00000253433",2,4,0,0,1,"NCRNA00250"
"41109","ENSG00000253434",6,4,1,2,0,"LINC02237"
"41110","ENSG00000253435",0,0,1,0,0,"IGKV2-4"
"41111","ENSG00000253437",5,4,1,1,4,"RNU6-988P"
"41112","ENSG00000253438",67,82,129,48,116,"PCAT1"
"41113","ENSG00000253439",1,0,0,2,1,NA
"41114","ENSG00000253440",1,0,0,0,0,"IGHV3-33-2"
"41115","ENSG00000253441",0,2,0,0,0,"IGHV3-25"
"41116","ENSG00000253444",0,0,2,0,1,NA
"41117","ENSG00000253445",0,0,0,1,1,NA
"41118","ENSG00000253447",5,0,1,2,0,NA
"41119","ENSG00000253448",0,0,0,0,1,"IGLV3-6"
"41120","ENSG00000253449",1,0,2,0,1,NA
"41121","ENSG00000253451",1,0,0,0,0,"IGLV2-28"
"41122","ENSG00000253452",31,10,15,9,7,NA
"41123","ENSG00000253454",2,0,0,0,0,NA
"41124","ENSG00000253455",0,1,0,2,0,"LOC101929217"
"41125","ENSG00000253456",1,0,3,0,0,NA
"41126","ENSG00000253457",5,1,1,2,0,"SMIM18"
"41127","ENSG00000253458",0,0,0,0,0,"IGHVII-15-1"
"41128","ENSG00000253460",0,0,1,0,0,NA
"41129","ENSG00000253461",0,0,0,0,0,NA
"41130","ENSG00000253462",1,0,0,0,0,"IGHVIII-26-1"
"41131","ENSG00000253463",3,6,3,3,2,"HMGB1P19"
"41132","ENSG00000253465",1,0,0,0,0,NA
"41133","ENSG00000253467",1,0,0,2,0,NA
"41134","ENSG00000253468",6,2,2,2,2,NA
"41135","ENSG00000253469",1,0,0,4,0,"LOC101927908"
"41136","ENSG00000253470",4,0,1,4,0,NA
"41137","ENSG00000253471",1,2,0,0,0,NA
"41138","ENSG00000253472",2,0,6,2,2,"LOC100420127"
"41139","ENSG00000253474",11,12,1,1,7,NA
"41140","ENSG00000253475",6,16,7,4,18,NA
"41141","ENSG00000253476",5,8,3,5,7,NA
"41142","ENSG00000253477",5,3,5,2,3,NA
"41143","ENSG00000253479",2,0,0,1,0,"LINC01603"
"41144","ENSG00000253480",7,3,0,0,0,NA
"41145","ENSG00000253481",0,0,0,0,0,NA
"41146","ENSG00000253482",0,1,0,0,0,"IGHVII-26-2"
"41147","ENSG00000253483",0,2,0,0,2,NA
"41148","ENSG00000253484",1,0,3,0,1,NA
"41149","ENSG00000253485",23,29,46,39,45,"PCDHGA5"
"41150","ENSG00000253487",0,0,0,0,0,"IGKV2-36"
"41151","ENSG00000253488",4,0,2,0,2,"SINHCAFP3"
"41152","ENSG00000253489",2,0,1,0,0,NA
"41153","ENSG00000253490",14,7,4,1,4,"LINC02099"
"41154","ENSG00000253491",1,1,0,0,0,"IGHVII-30-1"
"41155","ENSG00000253492",0,0,0,0,0,"CDH12P3"
"41156","ENSG00000253493",0,1,2,1,0,NA
"41157","ENSG00000253495",4,2,0,0,0,"CYCSP23"
"41158","ENSG00000253496",9,17,6,11,7,NA
"41159","ENSG00000253497",0,0,0,0,0,"IGKV1-13"
"41160","ENSG00000253499",1,4,1,4,0,"LOC100420746"
"41161","ENSG00000253500",15,8,1,0,1,NA
"41162","ENSG00000253501",0,0,0,0,0,NA
"41163","ENSG00000253502",2,0,1,0,1,"ATP6V1G1P2"
"41164","ENSG00000253503",1,2,1,1,0,NA
"41165","ENSG00000253504",3,2,24,110,66,"MTCYBP19"
"41166","ENSG00000253505",6,4,0,5,0,NA
"41167","ENSG00000253506",2,5,2,7,1,"NACA2"
"41168","ENSG00000253507",3,0,0,1,28,NA
"41169","ENSG00000253508",0,3,6,1,5,NA
"41170","ENSG00000253509",1,5,0,1,0,NA
"41171","ENSG00000253510",6,3,3,2,0,NA
"41172","ENSG00000253512",1,1,0,0,0,NA
"41173","ENSG00000253513",5,2,1,1,0,"SQLE-DT"
"41174","ENSG00000253515",1,0,0,1,1,NA
"41175","ENSG00000253516",6,12,20,14,20,NA
"41176","ENSG00000253517",7,3,2,1,2,"XRCC6P4"
"41177","ENSG00000253519",10,0,1,1,0,NA
"41178","ENSG00000253520",0,5,1,5,1,NA
"41179","ENSG00000253521",4,6,3,1,0,"HPYR1"
"41180","ENSG00000253522",11,23,29,2,5,"MIR3142HG"
"41181","ENSG00000253523",1,0,0,1,0,NA
"41182","ENSG00000253524",3,0,0,0,0,NA
"41183","ENSG00000253525",4,4,5,6,3,NA
"41184","ENSG00000253526",0,2,0,1,0,NA
"41185","ENSG00000253527",0,1,0,1,0,NA
"41186","ENSG00000253528",1,0,0,0,0,NA
"41187","ENSG00000253530",6,0,1,0,0,"LOC105375750"
"41188","ENSG00000253532",13,10,5,2,5,NA
"41189","ENSG00000253534",1,0,0,0,0,"TRBV6-8"
"41190","ENSG00000253535",4,0,4,1,1,NA
"41191","ENSG00000253536",0,0,0,0,0,NA
"41192","ENSG00000253537",16,16,29,28,31,"PCDHGA7"
"41193","ENSG00000253538",3,2,0,0,0,NA
"41194","ENSG00000253539",3,0,0,1,0,NA
"41195","ENSG00000253540",6,16,14,16,36,NA
"41196","ENSG00000253541",2,3,2,1,1,NA
"41197","ENSG00000253542",1,7,3,0,1,"SDR16C6P"
"41198","ENSG00000253543",0,1,1,0,0,NA
"41199","ENSG00000253544",5,1,0,0,0,"C1GALT1P3"
"41200","ENSG00000253545",2,0,2,0,0,"IGHV3-52"
"41201","ENSG00000253546",1,0,0,0,0,NA
"41202","ENSG00000253547",1,1,2,6,2,"TUBAP7"
"41203","ENSG00000253548",0,0,2,0,0,"PYDC2"
"41204","ENSG00000253549",7,8,4,5,1,NA
"41205","ENSG00000253550",0,0,0,0,0,NA
"41206","ENSG00000253551",0,1,0,0,0,"LOC101929341"
"41207","ENSG00000253552",17,9,19,5,25,NA
"41208","ENSG00000253553",23,19,36,23,34,NA
"41209","ENSG00000253554",16,7,24,1,6,"LINC01414"
